Survived,Pclass,Age,Fare,Cabin,C,Q,S,CabinLetter,Age_scaled,Fare_0,Fare_1,Fare_2,Fare_3,Fare_4,Sex_0,Sex_1,Title_0,Title_1,Title_2,Title_3,Title_4,Title_5,Name_length,Pclass_0,Pclass_1,Pclass_2,Pclass_3,Pclass_4,Pclass_5,Family_Size,Family_Size_Category_0,Family_Size_Category_1,Family_Size_Category_2,Ticket_Letter,Ticket_Number
1,0,-0.6311015076387116,-0.4712379808903623,0,0,0,1,0,-0.6311015076387116,0,0,1,0,0,1,0,1,0,0,0,0,0,-0.5352517461469307,0,0,0,0,0,1,1,0,1,0,3,350034.0
0,0,-0.12124712316443445,-0.4651454364433516,0,0,0,1,0,-0.12124712316443445,0,0,1,0,0,1,0,1,0,0,0,0,0,0.11155110984346052,0,0,0,0,0,1,3,0,0,1,3,3101277.0
1,1,-0.48542882636034673,0.9416727472704057,1,1,0,0,4,-0.48542882636034673,0,1,0,0,0,0,1,0,0,1,0,0,0,-0.5352517461469307,0,1,0,0,0,0,2,0,0,1,3,35273.0
1,0,-0.41259248572116425,-0.44510417181502715,1,0,0,1,3,-0.41259248572116425,0,0,0,0,1,0,1,0,1,0,0,0,0,2.590962057806627,0,0,0,0,1,0,3,0,0,1,4,0.0
0,0,-0.5582651669995292,-0.4712379808903623,0,0,0,1,0,-0.5582651669995292,0,0,1,0,0,1,0,1,0,0,0,0,0,-0.8586531741421264,0,0,0,0,0,1,1,0,1,0,3,350052.0
0,0,0.0972618987531129,-0.4684840753508467,0,0,0,1,0,0.0972618987531129,0,0,1,0,0,0,1,0,0,1,0,0,0,-0.8586531741421264,0,0,0,0,0,1,1,0,1,0,3,350407.0
0,2,1.1898070083408496,-0.22582915882277113,0,0,0,1,0,1.1898070083408496,0,0,0,1,0,1,0,1,0,0,0,0,0,-0.4274512701485322,0,0,0,1,0,0,1,0,1,0,3,28403.0
0,2,-0.48542882636034673,-0.3437189507540916,0,0,0,1,0,-0.48542882636034673,0,0,0,0,1,1,0,0,0,0,0,0,1,-1.182054602137322,0,0,0,1,0,0,1,0,1,0,3,244278.0
1,2,-0.12124712316443445,-0.24233372969315597,0,0,0,1,0,-0.12124712316443445,0,0,0,1,0,0,1,0,1,0,0,0,0,0.5427530138370547,0,0,0,1,0,0,1,0,1,0,3,240929.0
1,0,0.6799526238665725,-0.4651454364433516,0,0,0,1,0,0.6799526238665725,0,0,1,0,0,1,0,1,0,0,0,0,0,-0.9664536501405249,0,0,0,0,0,1,1,0,1,0,18,0.0
0,0,-0.26691980444279934,-0.4592509468467856,0,0,0,1,0,-0.26691980444279934,0,0,1,0,0,1,0,1,0,0,0,0,0,-1.2898550781357205,0,0,0,0,0,1,1,0,1,0,3,341826.0
0,0,-0.6311015076387116,-0.37554919457554814,0,0,0,1,0,-0.6311015076387116,0,0,0,0,1,0,1,0,0,1,0,0,0,-0.31965079415013364,0,0,0,0,1,0,2,0,0,1,3,4137.0
0,0,-0.12124712316443445,-0.4651454364433516,0,0,0,1,0,-0.12124712316443445,0,0,1,0,0,1,0,1,0,0,0,0,0,0.3271520618402576,0,0,0,0,0,1,2,0,0,1,2,0.0
0,0,-0.7039378482778941,-0.4303679478236121,0,0,0,1,0,-0.7039378482778941,0,0,0,0,1,0,1,0,0,1,0,0,0,-0.4274512701485322,0,0,0,0,1,0,1,0,1,0,3,315096.0
0,2,0.31577092067066026,0.15141817535745433,0,0,0,1,0,0.31577092067066026,0,0,0,1,0,1,0,1,0,0,0,0,0,-0.9664536501405249,0,0,1,0,0,0,2,0,0,1,3,28664.0
0,0,1.5539887115367619,-0.47339772187854406,0,0,0,1,0,1.5539887115367619,0,0,1,0,0,1,0,1,0,0,0,0,0,0.5427530138370547,0,0,0,0,0,1,1,0,1,0,3,347064.0
1,2,-1.9421556391439958,-0.5441315970373364,0,0,0,1,0,-1.9421556391439958,1,0,0,0,0,1,0,0,0,0,1,0,0,0.3271520618402576,0,0,0,1,0,0,3,0,0,1,3,29106.0
0,0,-0.6311015076387116,-0.4722188239592308,0,0,0,1,0,-0.6311015076387116,0,0,1,0,0,1,0,1,0,0,0,0,0,0.6505534898354532,0,0,0,0,0,1,1,0,1,0,3,312992.0
0,0,-1.6347120526919905,-0.5386296804479016,0,0,0,1,0,-1.6347120526919905,1,0,0,0,0,0,1,0,0,1,0,0,0,-0.9664536501405249,0,0,0,0,0,1,5,1,0,0,3,4133.0
0,0,-0.12521344227613163,-0.4665223892131094,0,0,0,1,0,-0.12521344227613163,0,0,1,0,0,1,0,1,0,0,0,0,0,-0.9664536501405249,0,0,0,0,0,1,1,0,1,0,3,349222.0
0,0,-0.6141175697080091,-0.5154466528646074,0,0,1,0,0,-0.6141175697080091,1,0,0,0,0,1,0,1,0,0,0,0,0,-1.2898550781357205,0,0,0,0,0,1,1,0,1,0,3,394140.0
1,1,0.2429345800314778,1.2831601778981305,1,0,1,0,1,0.2429345800314778,0,1,0,0,0,0,1,0,0,1,0,0,0,-0.5352517461469307,1,0,0,0,0,0,2,0,0,1,3,19928.0
0,2,0.43748934428309855,-0.8388560768656375,0,0,0,1,0,0.43748934428309855,1,0,0,0,0,1,0,1,0,0,0,0,0,0.3271520618402576,0,0,0,1,0,0,1,0,1,0,3,239853.0
1,0,1.0441343270624848,-0.4651454364433516,0,0,0,1,0,1.0441343270624848,0,0,1,0,0,1,0,1,0,0,0,0,0,-0.2118503181517351,0,0,0,0,0,1,1,0,1,0,18,0.0
0,0,0.15347458161228092,-0.4592509468467856,0,0,0,1,0,0.15347458161228092,0,0,1,0,0,0,1,0,1,0,0,0,0,1.2973563458258444,0,0,0,0,0,1,1,0,1,0,3,343095.0
1,2,0.31577092067066026,0.6937112182415284,0,0,0,1,0,0.31577092067066026,0,1,0,0,0,0,1,0,1,0,0,0,0,2.159760153813033,0,0,1,0,0,0,3,0,0,1,3,28220.0
1,2,-0.8496105295562589,-0.22582915882277113,0,0,0,1,0,-0.8496105295562589,0,0,0,1,0,0,1,0,0,1,0,0,0,0.21935158584185907,0,0,0,1,0,0,3,0,0,1,3,250652.0
0,2,0.02442555811393045,-0.22582915882277113,0,0,0,1,0,0.02442555811393045,0,0,0,1,0,1,0,1,0,0,0,0,0,-0.10404984215333657,0,0,0,1,0,0,1,0,1,0,3,28228.0
0,0,-1.4323012546697187,-0.45925094684678563,0,0,0,1,0,-1.4323012546697187,0,0,1,0,0,0,1,0,0,1,0,0,0,-0.2118503181517351,0,0,0,0,0,1,3,0,0,1,3,345773.0
0,0,-0.12521344227613163,-0.4665223892131094,0,1,0,0,0,-0.12521344227613163,0,0,1,0,0,1,0,1,0,0,0,0,0,-0.5352517461469307,0,0,0,0,0,1,1,0,1,0,3,349254.0
0,0,-0.6311015076387116,-0.4741852256886453,0,0,1,0,0,-0.6311015076387116,1,0,0,0,0,1,0,1,0,0,0,0,0,-0.8586531741421264,0,0,0,0,0,1,1,0,1,0,5,0.0
0,0,-0.04841078252525201,-0.46750323228197804,0,0,0,1,0,-0.04841078252525201,0,0,1,0,0,1,0,1,0,0,0,0,0,-0.9664536501405249,0,0,0,0,0,1,1,0,1,0,3,315082.0
0,0,-0.12124712316443445,-0.4993334761034346,0,0,0,1,0,-0.12124712316443445,1,0,0,0,0,0,1,0,1,0,0,0,0,2.9143634858018226,0,0,0,0,0,1,3,0,0,1,3,347080.0
0,0,-0.8496105295562589,-0.3622865929832746,0,0,0,1,0,-0.8496105295562589,0,0,0,0,1,1,0,1,0,0,0,0,0,0.003750633845061978,0,0,0,0,1,0,3,0,0,1,3,370129.0
0,0,0.08324385313972793,-0.49697568026480815,0,0,0,1,0,0.08324385313972793,1,0,0,0,0,1,0,1,0,0,0,0,0,-0.5352517461469307,0,0,0,0,0,1,1,0,1,0,10,0.0
1,2,-0.12124712316443445,0.3871977592200952,0,0,0,1,0,-0.12124712316443445,0,0,0,1,0,0,1,0,1,0,0,0,0,1.7285582498194387,0,0,1,0,0,0,2,0,0,1,3,2003.0
1,2,-0.7767741889170765,-0.22582915882277113,0,0,0,1,0,-0.7767741889170765,0,0,0,1,0,0,1,0,0,1,0,0,0,4.315769673781004,0,0,0,1,0,0,1,0,1,0,3,250655.0
0,0,0.7922753124876796,-0.47339772187854406,0,0,1,0,0,0.7922753124876796,0,0,1,0,0,1,0,1,0,0,0,0,0,-1.182054602137322,0,0,0,0,0,1,1,0,1,0,3,364851.0
1,0,0.17009823939229535,-0.4592509468467856,1,0,0,1,2,0.17009823939229535,0,0,1,0,0,1,0,1,0,0,0,0,0,0.7583539658338517,0,0,0,0,0,1,1,0,1,0,21,0.0
1,1,-0.12124712316443445,0.4131335134449858,1,0,0,1,1,-0.12124712316443445,0,0,0,1,0,1,0,1,0,0,0,0,0,1.5129572978226415,0,1,0,0,0,0,1,0,1,0,3,110564.0
1,0,-0.23363056192316595,-0.4592509468467856,0,0,0,1,0,-0.23363056192316595,0,0,1,0,0,0,1,0,1,0,0,0,0,2.37536110580983,0,0,0,0,0,1,2,0,0,1,3,376564.0
1,2,0.8984616457841199,0.3871977592200952,0,0,0,1,0,0.8984616457841199,0,0,0,1,0,0,1,0,1,0,0,0,0,2.590962057806627,0,0,1,0,0,0,2,0,0,1,34,0.0
0,0,-0.9224468701954415,-0.5028701698613742,0,0,0,1,0,-0.9224468701954415,1,0,0,0,0,1,0,1,0,0,0,0,0,-0.10404984215333657,0,0,0,0,0,1,1,0,1,0,18,0.0
0,1,1.4811523708975796,0.47915179692652515,1,0,0,1,2,1.4811523708975796,0,1,0,0,0,1,0,1,0,0,0,0,0,-0.2118503181517351,0,1,0,0,0,0,2,0,0,1,3,13507.0
1,1,-1.1409558921129888,0.5758214263102079,1,0,0,1,6,-1.1409558921129888,0,1,0,0,0,0,1,0,0,1,0,0,0,-0.2118503181517351,0,1,0,0,0,0,4,0,0,1,3,113760.0
0,0,-0.6311015076387116,-0.4336099171017234,0,0,0,1,0,-0.6311015076387116,0,0,0,0,1,0,1,0,0,1,0,0,0,0.9739549178306488,0,0,0,0,1,0,5,1,0,0,15,0.0
1,2,-0.41259248572116425,-0.5441315970373364,0,0,0,1,0,-0.41259248572116425,1,0,0,0,0,0,1,0,1,0,0,0,0,1.0817553938290474,0,0,0,1,0,0,6,1,0,0,3,29106.0
0,1,2.5008611398461342,2.2616454509280906,1,0,0,1,1,2.5008611398461342,0,1,0,0,0,1,0,1,0,0,0,0,0,-1.0742541261389233,1,0,0,0,0,0,6,1,0,0,3,19950.0
0,2,0.0972618987531129,-0.3437189507540916,0,0,0,1,0,0.0972618987531129,0,0,0,0,1,1,0,1,0,0,0,0,0,1.189555869827446,0,0,0,1,0,0,1,0,1,0,6,0.0
1,2,1.1169706677016673,-0.4262418051060159,0,0,0,1,0,1.1169706677016673,0,0,0,0,1,0,1,0,1,0,0,0,0,1.7285582498194387,0,0,0,1,0,0,3,0,0,1,28,0.0
0,0,-0.7039378482778941,-0.39087486752661976,0,0,0,1,0,-0.7039378482778941,0,0,0,0,1,1,0,1,0,0,0,0,0,-1.2898550781357205,0,0,0,0,1,0,1,0,1,0,3,345769.0
0,0,-0.3397561450819818,-0.4722188239592308,0,0,0,1,0,-0.3397561450819818,0,0,1,0,0,1,0,1,0,0,0,0,0,-0.2118503181517351,0,0,0,0,0,1,2,0,0,1,3,347076.0
1,2,-0.12124712316443445,-0.22582915882277113,0,0,0,1,0,-0.12124712316443445,0,0,0,1,0,0,1,0,1,0,0,0,0,-0.2118503181517351,0,0,0,1,0,0,1,0,1,0,3,230434.0
1,0,-0.31782758410309436,-0.45630370204850257,0,0,0,1,0,-0.31782758410309436,0,0,0,0,1,1,0,1,0,0,0,0,0,0.6505534898354532,0,0,0,0,1,0,1,0,1,0,3,65306.0
1,1,-1.8693192985048133,3.0212471050750063,1,0,0,1,5,-1.8693192985048133,0,1,0,0,0,1,0,0,0,0,1,0,0,-0.2118503181517351,1,0,0,0,0,0,3,0,0,1,3,33638.0
1,2,-1.2137922327521713,-0.3790858883334877,0,0,0,1,0,-1.2137922327521713,0,0,0,0,1,0,1,0,0,1,0,0,0,0.6505534898354532,0,0,0,1,0,0,2,0,0,1,3,250644.0
1,1,0.31577092067066026,0.4131335134449858,0,0,0,1,0,0.31577092067066026,0,0,0,1,0,1,0,1,0,0,0,0,0,0.003750633845061978,0,1,0,0,0,0,1,0,1,0,3,113794.0
1,0,-1.796482957865631,-0.6118203788705426,0,1,0,0,0,-1.796482957865631,1,0,0,0,0,0,1,0,0,1,0,0,0,0.3271520618402576,0,0,0,0,0,1,4,0,0,1,3,2666.0
1,1,1.6268250521759444,0.599399384696472,1,0,0,1,1,1.6268250521759444,0,1,0,0,0,1,0,0,0,0,0,0,1,0.3271520618402576,0,1,0,0,0,0,1,0,1,0,3,113786.0
0,2,0.4614436019490252,-0.4026638467197518,0,0,0,1,0,0.4614436019490252,0,0,0,0,1,1,0,1,0,0,0,0,0,-0.6430522221453293,0,0,0,1,0,0,4,0,0,1,6,0.0
0,0,-0.5027584127069246,0.10269196655640092,0,0,0,1,0,-0.5027584127069246,0,0,0,1,0,1,0,1,0,0,0,0,0,0.4349525378386561,0,0,0,0,1,0,2,0,0,1,3,65303.0
0,1,0.02442555811393045,0.46972061357201955,1,1,0,0,1,0.02442555811393045,0,1,0,0,0,1,0,1,0,0,0,0,0,0.4349525378386561,0,1,0,0,0,0,1,0,1,0,3,113051.0
1,1,1.408316030258397,1.2620390427757153,1,1,0,0,1,1.408316030258397,0,1,0,0,0,1,0,1,0,0,0,0,0,-0.31965079415013364,1,0,0,0,0,0,2,0,0,1,3,17453.0
0,0,0.15347458161228092,-0.4592509468467856,0,0,0,1,0,0.15347458161228092,0,0,1,0,0,1,0,1,0,0,0,0,0,-0.8586531741421264,0,0,0,0,0,1,1,0,1,0,0,0.0
1,0,-0.04841078252525201,-0.4665223892131094,0,1,0,0,0,-0.04841078252525201,0,0,1,0,0,1,0,1,0,0,0,0,0,-0.9664536501405249,0,0,0,0,0,1,1,0,1,0,3,349240.0
0,1,2.5736974804853165,0.4131335134449858,1,0,0,1,2,2.5736974804853165,0,0,0,1,0,1,0,1,0,0,0,0,0,-0.2118503181517351,0,1,0,0,0,0,1,0,1,0,3,13509.0
1,1,0.9327056802389407,1.6067676567496052,1,0,0,1,4,0.9327056802389407,0,1,0,0,0,0,1,0,1,0,0,0,0,0.6505534898354532,1,0,0,0,0,0,2,0,0,1,3,17464.0
1,2,1.4811523708975796,-0.3437189507540916,0,0,0,1,0,1.4811523708975796,0,0,0,0,1,0,1,0,0,1,0,0,0,-0.8586531741421264,0,0,0,1,0,0,1,0,1,0,28,0.0
0,0,0.7922753124876796,-0.47339772187854406,0,0,1,0,0,0.7922753124876796,0,0,1,0,0,1,0,1,0,0,0,0,0,-0.6430522221453293,0,0,0,0,0,1,1,0,1,0,3,371060.0
1,1,1.3354796896192145,0.4131335134449858,1,0,0,1,2,1.3354796896192145,0,0,0,1,0,1,0,1,0,0,0,0,0,-0.8586531741421264,0,1,0,0,0,0,1,0,1,0,3,19952.0
0,0,0.31577092067066026,-0.4592509468467856,0,0,0,1,0,0.31577092067066026,0,0,1,0,0,1,0,1,0,0,0,0,0,-0.8586531741421264,0,0,0,0,0,1,1,0,1,0,3,364506.0
0,1,1.2626433489800322,0.9766467188766975,1,0,0,1,2,1.2626433489800322,0,1,0,0,0,1,0,1,0,0,0,0,0,-1.0742541261389233,0,1,0,0,0,0,1,0,1,0,3,111320.0
0,2,1.3354796896192145,-0.22582915882277113,0,0,0,1,0,1.3354796896192145,0,0,0,1,0,1,0,1,0,0,0,0,0,0.11155110984346052,0,0,0,1,0,0,1,0,1,0,3,234360.0
0,0,0.15347458161228092,-0.4592509468467856,0,0,0,1,0,0.15347458161228092,0,0,1,0,0,1,0,1,0,0,0,0,0,-0.9664536501405249,0,0,0,0,0,1,1,0,1,0,35,0.0
0,0,0.6071162832273901,-0.5064068636193138,0,0,0,1,0,0.6071162832273901,1,0,0,0,0,1,0,1,0,0,0,0,0,0.4349525378386561,0,0,0,0,0,1,1,0,1,0,21,0.0
0,2,0.43748934428309855,-0.8388560768656375,0,0,0,1,0,0.43748934428309855,1,0,0,0,0,1,0,1,0,0,0,0,0,-0.6430522221453293,0,0,0,1,0,0,1,0,1,0,3,239853.0
0,1,1.9181704147326741,0.4131335134449858,0,0,0,1,0,1.9181704147326741,0,0,0,1,0,1,0,1,0,0,0,0,0,-0.10404984215333657,0,1,0,0,0,0,1,0,1,0,3,113792.0
0,0,-0.3770791311897632,-0.47457661979785726,0,0,1,0,0,-0.3770791311897632,1,0,0,0,0,1,0,1,0,0,0,0,0,-0.9664536501405249,0,0,0,0,0,1,1,0,1,0,3,36209.0
1,0,-2.1060374055821565,-0.6118203788705426,0,1,0,0,0,-2.1060374055821565,1,0,0,0,0,0,1,0,0,1,0,0,0,0.21935158584185907,0,0,0,0,0,1,4,0,0,1,3,2666.0
0,0,0.08324385313972793,-0.49697568026480815,0,0,0,1,0,0.08324385313972793,1,0,0,0,0,1,0,1,0,0,0,0,0,-1.0742541261389233,0,0,0,0,0,1,1,0,1,0,3,323592.0
0,0,0.6071162832273901,-0.4303679478236121,0,0,0,1,0,0.6071162832273901,0,0,0,0,1,1,0,1,0,0,0,0,0,-1.2898550781357205,0,0,0,0,1,0,1,0,1,0,3,315089.0
1,2,0.2429345800314778,-0.4026638467197518,0,0,0,1,0,0.2429345800314778,0,0,0,0,1,0,1,0,1,0,0,0,0,1.2973563458258444,0,0,0,1,0,0,4,0,0,1,6,0.0
1,2,-0.48542882636034673,-0.18849581951396052,1,1,0,0,4,-0.48542882636034673,0,0,0,1,0,0,1,0,1,0,0,0,0,1.836358725817837,0,0,1,0,0,0,1,0,1,0,34,0.0
0,0,-0.5582651669995292,-0.37495974561589146,0,0,0,1,0,-0.5582651669995292,0,0,0,0,1,0,1,0,0,1,0,0,0,0.003750633845061978,0,0,0,0,1,0,1,0,1,0,3,7553.0
0,1,1.1470801704027533,0.3871977592200952,1,0,0,1,5,1.1470801704027533,0,0,0,1,0,1,0,1,0,0,0,0,0,0.003750633845061978,0,1,0,0,0,0,1,0,1,0,3,110465.0
0,2,0.31577092067066026,-0.3437189507540916,0,0,0,1,0,0.31577092067066026,0,0,0,0,1,1,0,1,0,0,0,0,0,-0.4274512701485322,0,0,0,1,0,0,2,0,0,1,3,31027.0
0,0,-0.04841078252525201,-0.5066049184697584,0,0,0,1,0,-0.04841078252525201,1,0,0,0,0,1,0,1,0,0,0,0,0,-0.2118503181517351,0,0,0,0,0,1,2,0,0,1,3,3460.0
0,0,-0.5582651669995292,-0.48420585800280747,0,0,0,1,0,-0.5582651669995292,1,0,0,0,0,1,0,1,0,0,0,0,0,-0.2118503181517351,0,0,0,0,0,1,1,0,1,0,3,350060.0
1,0,-2.0149919797831783,-0.25942774952319747,0,0,0,1,0,-2.0149919797831783,0,0,0,1,0,0,1,0,0,1,0,0,0,-0.31965079415013364,0,0,0,0,1,0,2,0,0,1,3,3101298.0
0,0,-1.505137595308901,-0.4702539940937089,0,0,0,1,0,-1.505137595308901,0,0,1,0,0,1,0,0,0,0,1,0,0,0.3271520618402576,0,0,0,0,0,1,8,1,0,0,11,0.0
0,2,0.43748934428309855,-0.8388560768656375,0,0,0,1,0,0.43748934428309855,1,0,0,0,0,1,0,1,0,0,0,0,0,0.5427530138370547,0,0,0,1,0,0,1,0,1,0,3,239854.0
0,0,1.4811523708975796,-0.4592509468467856,0,0,0,1,0,1.4811523708975796,0,0,1,0,0,1,0,1,0,0,0,0,0,-0.31965079415013364,0,0,0,0,0,1,1,0,1,0,0,0.0
1,0,2.4280247992069515,-0.3867487248090235,0,0,0,1,0,2.4280247992069515,0,0,0,0,1,0,1,0,1,0,0,0,0,-0.5352517461469307,0,0,0,0,1,0,1,0,1,0,3,4134.0
1,1,-0.3397561450819818,1.3086055105885868,1,1,0,0,6,-0.3397561450819818,0,1,0,0,0,1,0,1,0,0,0,0,0,-0.4274512701485322,1,0,0,0,0,0,2,0,0,1,3,11967.0
0,0,-1.6347120526919905,-0.5386296804479016,0,0,0,1,0,-1.6347120526919905,1,0,0,0,0,0,1,0,0,1,0,0,0,-0.5352517461469307,0,0,0,0,0,1,5,1,0,0,3,4133.0
1,1,0.3886072613098427,1.2831601778981305,1,0,0,1,1,0.3886072613098427,0,1,0,0,0,0,1,0,1,0,0,0,0,2.159760153813033,1,0,0,0,0,0,2,0,0,1,3,19943.0
0,1,2.063843096011039,0.5616746512784494,1,1,0,0,6,2.063843096011039,0,1,0,0,0,1,0,1,0,0,0,0,0,-0.4274512701485322,0,1,0,0,0,0,1,0,1,0,3,11771.0
0,0,0.02442555811393045,-0.4592509468467856,0,0,0,1,0,0.02442555811393045,0,0,1,0,0,1,0,1,0,0,0,0,0,0.21935158584185907,0,0,0,0,0,1,1,0,1,0,24,0.0
1,0,-1.505137595308901,-0.46396653852403846,0,0,0,1,0,-1.505137595308901,0,0,1,0,0,1,0,0,0,0,1,0,0,1.0817553938290474,0,0,0,0,0,1,3,0,0,1,6,0.0
0,0,-0.5027584127069246,0.10269196655640092,0,0,0,1,0,-0.5027584127069246,0,0,0,1,0,1,0,1,0,0,0,0,0,0.9739549178306488,0,0,0,0,1,0,2,0,0,1,3,65304.0
0,0,-0.6311015076387116,-0.49697568026480815,0,0,0,1,0,-0.6311015076387116,1,0,0,0,0,1,0,1,0,0,0,0,0,-0.8586531741421264,0,0,0,0,0,1,1,0,1,0,16,0.0
0,1,1.8453340740934918,0.599399384696472,1,0,0,1,1,1.8453340740934918,0,1,0,0,0,1,0,1,0,0,0,0,0,-0.10404984215333657,0,1,0,0,0,0,1,0,1,0,3,113787.0
0,1,3.0107155243204113,1.4955598582249519,0,1,0,0,0,3.0107155243204113,0,1,0,0,0,1,0,1,0,0,0,0,0,-0.4274512701485322,1,0,0,0,0,0,1,0,1,0,1,0.0
0,0,-0.6311015076387116,-0.4592509468467856,0,0,0,1,0,-0.6311015076387116,0,0,1,0,0,1,0,1,0,0,0,0,0,-0.10404984215333657,0,0,0,0,0,1,1,0,1,0,36,0.0
0,0,-0.7734025141782885,-0.49795888112951536,0,1,0,0,0,-0.7734025141782885,1,0,0,0,0,1,0,1,0,0,0,0,0,-0.6430522221453293,0,0,0,0,0,1,1,0,1,0,3,2627.0
1,1,1.7724977334543093,1.0065129187645783,1,1,0,0,4,1.7724977334543093,0,1,0,0,0,0,1,0,0,1,0,0,0,0.3271520618402576,0,1,0,0,0,0,2,0,0,1,3,36947.0
0,0,-0.503488597021832,-0.12680173360046196,0,0,0,1,0,-0.503488597021832,0,0,0,1,0,1,0,1,0,0,0,0,0,0.4349525378386561,0,0,0,0,1,0,1,0,1,0,6,0.0
0,1,-0.3397561450819818,0.9477637198535241,1,0,0,1,1,-0.3397561450819818,0,1,0,0,0,0,1,0,1,0,0,0,0,2.159760153813033,0,1,0,0,0,0,4,0,0,1,3,113781.0
0,0,-0.41259248572116425,-0.4712379808903623,0,0,0,1,0,-0.41259248572116425,0,0,1,0,0,1,0,1,0,0,0,0,0,-0.9664536501405249,0,0,0,0,0,1,1,0,1,0,3,350035.0
0,0,-0.9224468701954415,-0.4303679478236121,0,0,0,1,0,-0.9224468701954415,0,0,0,0,1,1,0,1,0,0,0,0,0,-1.182054602137322,0,0,0,0,1,0,1,0,1,0,3,315086.0
0,0,-0.6311015076387116,-0.47339772187854406,0,0,1,0,0,-0.6311015076387116,0,0,1,0,0,0,1,0,0,1,0,0,0,-0.8586531741421264,0,0,0,0,0,1,1,0,1,0,3,364846.0
0,0,-0.023928233978256826,-0.4790941566246654,0,0,1,0,0,-0.023928233978256826,1,0,0,0,0,0,1,0,0,1,0,0,0,0.3271520618402576,0,0,0,0,0,1,1,0,1,0,3,330909.0
0,0,0.5342799425882077,-0.3867487248090235,0,0,0,1,0,0.5342799425882077,0,0,0,0,1,0,1,0,0,1,0,0,0,0.3271520618402576,0,0,0,0,1,0,1,0,1,0,3,4135.0
1,1,-0.9952832108346239,0.5208061900755917,1,0,0,1,6,-0.9952832108346239,0,1,0,0,0,0,1,0,0,1,0,0,0,-0.6430522221453293,0,1,0,0,0,0,1,0,1,0,3,110152.0
0,1,-0.8496105295562589,1.7287835913985223,1,1,0,0,1,-0.8496105295562589,0,1,0,0,0,1,0,1,0,0,0,0,0,1.6207577738210401,1,0,0,0,0,0,2,0,0,1,1,0.0
1,2,0.2429345800314778,-0.22582915882277113,0,0,0,1,0,0.2429345800314778,0,0,0,1,0,0,1,0,1,0,0,0,0,1.9441592018162357,0,0,0,1,0,0,3,0,0,1,3,26360.0
1,1,0.934899409908281,0.4131335134449858,0,0,0,1,0,0.934899409908281,0,0,0,1,0,1,0,1,0,0,0,0,0,1.9441592018162357,0,1,0,0,0,0,1,0,1,0,3,111427.0
0,0,-0.12124712316443445,0.22333094843555973,0,0,0,1,0,-0.12124712316443445,0,0,0,1,0,1,0,1,0,0,0,0,0,-0.31965079415013364,0,0,0,0,1,0,1,0,1,0,20,0.0
1,0,-0.26691980444279934,-0.4582687564660092,0,0,0,1,0,-0.26691980444279934,0,0,0,0,1,1,0,1,0,0,0,0,0,-1.3976555541341191,0,0,0,0,0,1,1,0,1,0,3,1601.0
1,0,-0.04841078252525201,-0.47339772187854406,0,0,1,0,0,-0.04841078252525201,0,0,1,0,0,1,0,1,0,0,0,0,0,-0.31965079415013364,0,0,0,0,0,1,1,0,1,0,3,382651.0
0,0,0.15347458161228092,-0.4592509468467856,0,0,0,1,0,0.15347458161228092,0,0,1,0,0,1,0,1,0,0,0,0,0,-1.0742541261389233,0,0,0,0,0,1,1,0,1,0,16,0.0
1,1,0.4614436019490252,0.4007550852921971,1,0,0,1,2,0.4614436019490252,0,0,0,1,0,1,0,1,0,0,0,0,0,-0.2118503181517351,0,1,0,0,0,0,1,0,1,0,1,0.0
1,1,1.7724977334543093,1.9622053794225363,0,1,0,0,0,1.7724977334543093,0,1,0,0,0,0,1,0,1,0,0,0,0,2.0519596778146343,1,0,0,0,0,0,2,0,0,1,1,0.0
0,0,-0.41259248572116425,-0.48538475592212077,0,0,0,1,0,-0.41259248572116425,1,0,0,0,0,1,0,1,0,0,0,0,0,-1.0742541261389233,0,0,0,0,0,1,1,0,1,0,3,349209.0
0,1,1.2626433489800322,0.7654259364691893,1,0,0,1,4,1.2626433489800322,0,1,0,0,0,1,0,1,0,0,0,0,0,0.11155110984346052,0,1,0,0,0,0,1,0,1,0,3,36967.0
1,2,0.31577092067066026,-0.3437189507540916,1,0,0,1,7,0.31577092067066026,0,0,0,0,1,0,1,0,1,0,0,0,0,0.11155110984346052,0,0,0,1,0,0,1,0,1,0,6,0.0
0,0,0.3406858049253033,-0.45925094684678563,0,0,1,0,0,0.3406858049253033,0,0,1,0,0,1,0,1,0,0,0,0,0,-1.0742541261389233,0,0,0,0,0,1,1,0,1,0,3,371110.0
1,2,0.4614436019490252,0.3871977592200952,0,0,0,1,0,0.4614436019490252,0,0,0,1,0,0,1,0,1,0,0,0,0,2.6987625338050254,0,0,1,0,0,0,2,0,0,1,3,226875.0
0,0,0.17009823939229535,-0.4665223892131094,0,0,0,1,0,0.17009823939229535,0,0,1,0,0,1,0,1,0,0,0,0,0,-0.8586531741421264,0,0,0,0,0,1,1,0,1,0,3,349242.0
1,1,0.02442555811393045,1.365683032250055,1,0,0,1,6,0.02442555811393045,0,1,0,0,0,0,1,0,0,1,0,0,0,-0.6430522221453293,1,0,0,0,0,0,1,0,1,0,3,12749.0
0,0,-0.5582651669995292,-0.4665223892131094,0,0,0,1,0,-0.5582651669995292,0,0,1,0,0,1,0,1,0,0,0,0,0,-1.2898550781357205,0,0,0,0,0,1,1,0,1,0,3,349252.0
