Age_scaled,Sex_1,Age,Fare,Name_length,Sex_0,Title_0,Ticket_Number,Pclass,CabinLetter,Family_Size,Title_1,Title_2,Ticket_Letter,Cabin,Family_Size_Category_2,Family_Size_Category_0,S,Pclass_4,Pclass_5,Fare_0,Family_Size_Category_1,Fare_1,C,Fare_2,Title_3,Fare_4,Pclass_1,Fare_3,Pclass_3,Title_5,Pclass_0,Title_4,Pclass_2,Q
0.792275312,0,0.792275312,-0.473397722,-0.643052222,1,1,371060,0,0,1,0,0,3,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1.33547969,0,1.33547969,0.413133513,-0.858653174,1,1,19952,1,2,1,0,0,3,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
0.315770921,0,0.315770921,-0.459250947,-0.858653174,1,1,364506,0,0,1,0,0,3,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1.262643349,0,1.262643349,0.976646719,-1.074254126,1,1,111320,1,2,1,0,0,3,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
1.33547969,0,1.33547969,-0.225829159,0.11155111,1,1,234360,2,0,1,0,0,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
0.153474582,0,0.153474582,-0.459250947,-0.96645365,1,1,0,0,0,1,0,0,35,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0.607116283,0,0.607116283,-0.506406864,0.434952538,1,1,0,0,0,1,0,0,21,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.437489344,0,0.437489344,-0.838856077,-0.643052222,1,1,239853,2,0,1,0,0,3,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1.918170415,0,1.918170415,0.413133513,-0.104049842,1,1,113792,1,0,1,0,0,3,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
-0.377079131,0,-0.377079131,-0.47457662,-0.96645365,1,1,36209,0,0,1,0,0,3,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
-2.106037406,1,-2.106037406,-0.611820379,0.219351586,0,0,2666,0,0,4,0,1,3,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.083243853,0,0.083243853,-0.49697568,-1.074254126,1,1,323592,0,0,1,0,0,3,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.607116283,0,0.607116283,-0.430367948,-1.289855078,1,1,315089,0,0,1,0,0,3,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0.24293458,1,0.24293458,-0.402663847,1.297356346,0,0,0,2,0,4,1,0,6,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
-0.485428826,1,-0.485428826,-0.18849582,1.836358726,0,0,0,2,4,1,1,0,34,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0
-0.558265167,1,-0.558265167,-0.374959746,0.003750634,0,0,7553,0,0,1,0,1,3,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1.14708017,0,1.14708017,0.387197759,0.003750634,1,1,110465,1,5,1,0,0,3,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
0.315770921,0,0.315770921,-0.343718951,-0.42745127,1,1,31027,2,0,2,0,0,3,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
-0.048410783,0,-0.048410783,-0.506604918,-0.211850318,1,1,3460,0,0,2,0,0,3,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.558265167,0,-0.558265167,-0.484205858,-0.211850318,1,1,350060,0,0,1,0,0,3,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
-2.01499198,1,-2.01499198,-0.25942775,-0.319650794,0,0,3101298,0,0,2,0,1,3,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-1.505137595,0,-1.505137595,-0.470253994,0.327152062,1,0,0,0,0,8,0,0,11,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
0.437489344,0,0.437489344,-0.838856077,0.542753014,1,1,239854,2,0,1,0,0,3,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1.481152371,0,1.481152371,-0.459250947,-0.319650794,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2.428024799,1,2.428024799,-0.386748725,-0.535251746,0,0,4134,0,0,1,1,0,3,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
-0.339756145,0,-0.339756145,1.308605511,-0.42745127,1,1,11967,1,6,2,0,0,3,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
-1.634712053,1,-1.634712053,-0.53862968,-0.535251746,0,0,4133,0,0,5,0,1,3,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.388607261,1,0.388607261,1.283160178,2.159760154,0,0,19943,1,1,2,1,0,3,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2.063843096,0,2.063843096,0.561674651,-0.42745127,1,1,11771,1,6,1,0,0,3,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0
0.024425558,0,0.024425558,-0.459250947,0.219351586,1,1,0,0,0,1,0,0,24,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
-1.505137595,0,-1.505137595,-0.463966539,1.081755394,1,0,0,0,0,3,0,0,6,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
-0.502758413,0,-0.502758413,0.102691967,0.973954918,1,1,65304,0,0,2,0,0,3,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.631101508,0,-0.631101508,-0.49697568,-0.858653174,1,1,0,0,0,1,0,0,16,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1.845334074,0,1.845334074,0.599399385,-0.104049842,1,1,113787,1,1,1,0,0,3,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
3.010715524,0,3.010715524,1.495559858,-0.42745127,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0
-0.631101508,0,-0.631101508,-0.459250947,-0.104049842,1,1,0,0,0,1,0,0,36,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
-0.773402514,0,-0.773402514,-0.497958881,-0.643052222,1,1,2627,0,0,1,0,0,3,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1.772497733,1,1.772497733,1.006512919,0.327152062,0,0,36947,1,4,2,0,1,3,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
-0.503488597,0,-0.503488597,-0.126801734,0.434952538,1,1,0,0,0,1,0,0,6,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.339756145,1,-0.339756145,0.94776372,2.159760154,0,0,113781,1,1,4,1,0,3,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
-0.412592486,0,-0.412592486,-0.471237981,-0.96645365,1,1,350035,0,0,1,0,0,3,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
-0.92244687,0,-0.92244687,-0.430367948,-1.182054602,1,1,315086,0,0,1,0,0,3,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
-0.631101508,1,-0.631101508,-0.473397722,-0.858653174,0,0,364846,0,0,1,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
-0.023928234,1,-0.023928234,-0.479094157,0.327152062,0,0,330909,0,0,1,0,1,3,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.534279943,1,0.534279943,-0.386748725,0.327152062,0,0,4135,0,0,1,0,1,3,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
-0.995283211,1,-0.995283211,0.52080619,-0.643052222,0,0,110152,1,6,1,0,1,3,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
-0.84961053,0,-0.84961053,1.728783591,1.620757774,1,1,0,1,1,2,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
0.24293458,1,0.24293458,-0.225829159,1.944159202,0,0,26360,2,0,3,1,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
0.93489941,0,0.93489941,0.413133513,1.944159202,1,1,111427,1,0,1,0,0,3,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
-0.121247123,0,-0.121247123,0.223330948,-0.319650794,1,1,0,0,0,1,0,0,20,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.266919804,0,-0.266919804,-0.458268756,-1.397655554,1,1,1601,0,0,1,0,0,3,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
-0.048410783,0,-0.048410783,-0.473397722,-0.319650794,1,1,382651,0,0,1,0,0,3,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
0.153474582,0,0.153474582,-0.459250947,-1.074254126,1,1,0,0,0,1,0,0,16,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0.461443602,0,0.461443602,0.400755085,-0.211850318,1,1,0,1,2,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
1.772497733,1,1.772497733,1.962205379,2.051959678,0,0,0,1,0,2,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
-0.412592486,0,-0.412592486,-0.485384756,-1.074254126,1,1,349209,0,0,1,0,0,3,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1.262643349,0,1.262643349,0.765425936,0.11155111,1,1,36967,1,4,1,0,0,3,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
0.315770921,1,0.315770921,-0.343718951,0.11155111,0,0,0,2,7,1,1,0,6,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
0.340685805,0,0.340685805,-0.459250947,-1.074254126,1,1,371110,0,0,1,0,0,3,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
0.461443602,1,0.461443602,0.387197759,2.698762534,0,0,226875,2,0,2,1,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0.170098239,0,0.170098239,-0.466522389,-0.858653174,1,1,349242,0,0,1,0,0,3,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0.024425558,1,0.024425558,1.365683032,-0.643052222,0,0,12749,1,6,1,0,1,3,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
-0.558265167,0,-0.558265167,-0.466522389,-1.289855078,1,1,349252,0,0,1,0,0,3,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0.39783211,0,0.39783211,-0.498154578,-0.96645365,1,1,2624,0,0,1,0,0,3,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1.044134327,1,1.044134327,0.528175088,2.159760154,0,0,111361,1,6,2,1,0,3,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
-0.255269963,0,-0.255269963,-0.497956523,-1.074254126,1,1,2700,0,0,1,0,0,3,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
0.789207135,0,0.789207135,-0.473397722,-0.96645365,1,1,367232,0,0,1,0,0,3,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1.481152371,1,1.481152371,-0.343718951,-0.750852698,0,0,0,2,0,1,0,1,15,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
0.01249011,0,0.01249011,9.61934542,-0.96645365,1,1,0,1,1,1,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
0.679952624,0,0.679952624,-0.465145436,-0.211850318,1,1,3101296,0,0,1,0,0,3,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
-0.485428826,0,-0.485428826,-0.296563034,0.003750634,1,1,29104,2,0,4,0,0,3,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
-2.01499198,1,-2.01499198,-0.225829159,-0.319650794,0,0,26360,2,0,3,0,1,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
-0.255269963,0,-0.255269963,-0.497956523,-1.074254126,1,1,2641,0,0,1,0,0,3,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.92244687,0,-0.92244687,-0.497956523,-0.750852698,1,1,2690,0,0,3,0,0,3,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-1.615031852,1,-1.615031852,-0.31169301,1.18955587,0,0,2668,0,0,3,1,0,3,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
0.024425558,1,0.024425558,-0.430367948,-0.858653174,0,0,315084,0,0,1,0,1,3,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
-1.650810277,1,-1.650810277,-0.426241805,-0.535251746,0,0,0,2,0,3,0,1,28,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
1.116970668,0,1.116970668,0.413133513,0.65055349,1,0,113050,1,6,1,0,0,3,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0
0.024425558,1,0.024425558,1.670428144,-0.858653174,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0
-0.419929128,0,-0.419929128,-0.155095284,-0.319650794,1,1,364498,0,0,1,0,0,3,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.558265167,1,-0.558265167,1.495361803,0.758353966,0,0,13568,1,6,3,0,1,3,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
0.461443602,1,0.461443602,0.835178969,-0.42745127,0,0,0,1,6,3,0,1,37,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
-1.505137595,1,-1.505137595,-0.628170177,0.973954918,0,0,347082,0,0,7,0,1,3,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1.359464914,1,-1.359464914,-0.628170177,0.65055349,0,0,347082,0,0,7,0,1,3,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.170098239,0,0.170098239,-0.225829159,-1.074254126,1,1,2908,2,0,2,0,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1.481152371,0,1.481152371,1.670428144,-0.104049842,1,1,0,1,1,2,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
2.50086114,0,2.50086114,0.387197759,0.11155111,1,1,693,1,0,1,0,0,3,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
-0.776774189,1,-0.776774189,-0.225829159,0.65055349,0,0,2908,2,0,2,1,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
0.061627969,0,0.061627969,-0.185157181,-0.104049842,1,1,0,2,0,1,0,0,22,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0
0.24293458,0,0.24293458,-0.516231013,-0.211850318,1,1,363291,0,0,3,0,0,3,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1.577973936,0,-1.577973936,0.027633894,0.327152062,1,0,0,2,0,3,0,0,6,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
-0.92244687,0,-0.92244687,0.46834484,0.003750634,1,1,17421,1,1,3,0,0,3,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
-0.194083464,0,-0.194083464,0.387197759,0.003750634,1,1,244358,2,0,1,0,0,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
-0.295399855,0,-0.295399855,-0.469662973,-0.750852698,1,1,330979,0,0,1,0,0,3,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
-0.558265167,0,-0.558265167,-0.498154578,0.65055349,1,1,2620,0,0,1,0,0,3,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.558265167,1,-0.558265167,-0.472218824,-0.96645365,0,0,347085,0,0,1,0,1,3,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2.355188459,0,2.355188459,0.413133513,-0.96645365,1,1,113807,1,0,1,0,0,3,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
1.33547969,1,1.33547969,1.028518227,4.100168722,0,0,11755,1,5,2,0,0,3,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0
0.01249011,0,0.01249011,1.843431414,-0.858653174,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0
0.679952624,1,0.679952624,0.413133513,1.18955587,0,0,110413,1,2,3,1,0,3,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0.461443602,1,0.461443602,-0.018343125,1.836358726,0,0,345572,0,0,2,1,0,3,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.792275312,0,0.792275312,-0.473397722,-0.319650794,1,1,372622,0,0,1,0,0,3,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
0.752788965,0,0.752788965,-0.466522389,-1.074254126,1,1,349251,0,0,1,0,0,3,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
-0.121247123,0,-0.121247123,-0.2022512,-0.104049842,1,1,218629,2,0,1,0,0,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
0.153474582,0,0.153474582,-0.459250947,-1.074254126,1,1,0,0,0,1,0,0,16,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0.153474582,1,0.153474582,-0.459250947,0.327152062,0,0,0,0,0,1,0,1,21,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
-0.412592486,0,-0.412592486,-0.269448382,-0.750852698,1,1,0,0,0,3,0,0,36,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.776774189,0,-0.776774189,-0.466522389,-0.750852698,1,1,349205,0,0,1,0,0,3,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
-0.048410783,1,-0.048410783,-0.59040334,1.72855825,0,0,349909,0,0,5,1,0,3,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.255269963,0,-0.255269963,-0.497956523,-0.858653174,1,1,2686,0,0,1,0,0,3,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
0.170098239,0,0.170098239,-0.468484075,-1.074254126,1,1,350417,0,0,1,0,0,3,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2.355188459,0,2.355188459,-0.343718951,-0.96645365,1,1,0,2,0,1,0,0,38,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
1.699661393,1,1.699661393,1.588692794,1.944159202,0,0,11769,1,1,3,1,0,3,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.461443602,0,0.461443602,0.405470677,0.542753014,1,1,0,1,2,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
-0.538495264,1,-0.538495264,-0.473397722,-1.074254126,0,0,14312,0,0,1,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
-0.995283211,0,-0.995283211,-0.459250947,0.11155111,1,1,0,0,0,1,0,0,10,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
-0.776774189,0,-0.776774189,-0.49697568,-0.750852698,1,1,358585,0,0,1,0,0,3,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.315770921,1,0.315770921,-0.225829159,-0.750852698,0,0,243880,2,0,1,0,1,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
0.679952624,1,0.679952624,0.479151797,1.512957298,0,0,13507,1,2,2,1,0,3,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
-0.551821926,1,-0.551821926,-0.157061685,0.542753014,0,0,2689,0,0,2,1,0,3,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0.170098239,0,0.170098239,-0.465145436,-0.858653174,1,1,0,0,0,1,0,0,18,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
-0.339756145,1,-0.339756145,0.575821426,0.003750634,0,0,237789,2,0,3,0,1,3,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.679952624,1,0.679952624,0.46834484,2.698762534,0,0,17421,1,1,3,1,0,3,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
1.772497733,0,1.772497733,-0.225829159,-0.104049842,1,1,28403,2,0,1,0,0,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
0.461443602,0,0.461443602,1.053275084,-0.858653174,1,1,13049,1,5,1,0,0,3,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0
-0.280500252,0,-0.280500252,-0.428010152,-0.858653174,1,1,3411,0,0,1,0,0,3,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
-0.84961053,1,-0.84961053,0.413133513,-0.858653174,0,0,110413,1,2,3,0,1,3,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
1.262643349,0,1.262643349,-0.131517325,-0.42745127,1,1,237565,2,0,1,0,0,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
2.209515777,0,2.209515777,2.895892532,0.542753014,1,1,13567,1,6,3,0,0,3,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
-0.558265167,0,-0.558265167,-0.459250947,-0.643052222,1,1,14973,0,0,1,0,0,3,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0.153474582,0,0.153474582,-0.459250947,-0.858653174,1,1,0,0,0,1,0,0,7,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0.388607261,0,0.388607261,-0.50287017,-0.750852698,1,1,0,0,0,1,0,0,18,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1.626825052,1,1.626825052,1.006512919,2.159760154,0,0,36947,1,4,2,1,0,3,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
1.262643349,0,1.262643349,-0.49697568,-0.104049842,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.007871879,1,-0.007871879,-0.473397722,-0.96645365,0,0,364848,0,0,3,0,1,3,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.534279943,0,0.534279943,0.387197759,-0.42745127,1,1,0,2,0,2,0,0,34,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0.461443602,0,0.461443602,-0.459250947,0.003750634,1,1,345773,0,0,3,0,0,3,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
-0.732016815,1,-0.732016815,-0.320140992,-0.104049842,0,0,248727,2,0,1,0,1,3,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
1.40831603,0,1.40831603,-0.838856077,-0.858653174,1,1,0,0,0,1,0,0,27,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.39783211,0,0.39783211,-0.498154578,-1.074254126,1,1,2664,0,0,1,0,0,3,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1.40831603,0,1.40831603,0.503418232,1.836358726,1,0,0,1,5,2,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0
-0.412592486,1,-0.412592486,-0.2022512,2.590962058,0,0,243847,2,0,4,1,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
-0.125213442,0,-0.125213442,-0.466522389,-0.750852698,1,1,349214,0,0,1,0,0,3,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0.616439335,0,0.616439335,1.160554794,-0.211850318,1,1,113796,1,0,1,0,0,3,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
1.044134327,0,1.044134327,-0.459250947,-0.211850318,1,1,364511,0,0,1,0,0,3,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0.388607261,0,0.388607261,0.413133513,0.434952538,1,1,111426,1,0,1,0,0,3,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0
0.461443602,0,0.461443602,-0.105581571,0.219351586,1,1,349910,0,0,2,0,0,3,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.024425558,0,0.024425558,-0.466522389,-1.074254126,1,1,349246,0,0,1,0,0,3,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
-0.194083464,0,-0.194083464,0.599399385,0.003750634,1,1,113804,1,0,1,0,0,3,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
-0.558265167,1,-0.558265167,-0.185287645,2.80656301,0,0,0,2,0,4,1,0,8,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
0.752788965,1,0.752788965,1.573365549,-0.211850318,0,0,0,1,1,1,0,1,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
0.679952624,1,0.679952624,-0.628170177,3.237764914,0,0,347082,0,0,7,1,0,3,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.134634224,0,-0.134634224,-0.506406864,-0.643052222,1,1,0,0,0,1,0,0,21,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.257909949,1,-0.257909949,-0.473397722,0.003750634,0,0,367230,0,0,2,0,1,3,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.792275312,0,0.792275312,-0.473397722,-1.182054602,1,1,370377,0,0,1,0,0,3,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
